dataset,index,order,depth,method,run,time_seconds
BreastCancerLocalXAI,FSII,1,8,fourier,1,25.41171725001186
BreastCancerLocalXAI,FSII,1,8,fourier,2,26.449056791025214
BreastCancerLocalXAI,FSII,1,8,fourier,3,26.768548833031673
BreastCancerLocalXAI,FSII,1,8,fourier,4,25.917664834007155
BreastCancerLocalXAI,FSII,1,8,fourier,5,25.32186912500765
BreastCancerLocalXAI,FSII,1,8,interventional,1,0.0010581659735180438
BreastCancerLocalXAI,FSII,1,8,interventional,2,0.0005789159913547337
BreastCancerLocalXAI,FSII,1,8,interventional,3,0.0005960420239716768
BreastCancerLocalXAI,FSII,1,8,interventional,4,0.0009509579977020621
BreastCancerLocalXAI,FSII,1,8,interventional,5,0.0005792500451207161
BreastCancerLocalXAI,FSII,2,2,fourier,1,0.001617208996322006
BreastCancerLocalXAI,FSII,2,2,fourier,2,0.0017574579687789083
BreastCancerLocalXAI,FSII,2,2,fourier,3,0.0015331670292653143
BreastCancerLocalXAI,FSII,2,2,fourier,4,0.001610041013918817
BreastCancerLocalXAI,FSII,2,2,fourier,5,0.0015700410003773868
BreastCancerLocalXAI,FSII,2,2,interventional,1,0.0003185420064255595
BreastCancerLocalXAI,FSII,2,2,interventional,2,0.00024983397452160716
BreastCancerLocalXAI,FSII,2,2,interventional,3,0.00028445798670873046
BreastCancerLocalXAI,FSII,2,2,interventional,4,0.0002954580122604966
BreastCancerLocalXAI,FSII,2,2,interventional,5,0.0002847909927368164
BreastCancerLocalXAI,FSII,2,3,fourier,1,0.0055487920180894434
BreastCancerLocalXAI,FSII,2,3,fourier,2,0.005745749978814274
BreastCancerLocalXAI,FSII,2,3,fourier,3,0.005702042020857334
BreastCancerLocalXAI,FSII,2,3,fourier,4,0.005600334028713405
BreastCancerLocalXAI,FSII,2,3,fourier,5,0.005713083024602383
BreastCancerLocalXAI,FSII,2,3,interventional,1,0.0004338749567978084
BreastCancerLocalXAI,FSII,2,3,interventional,2,0.00037162500666454434
BreastCancerLocalXAI,FSII,2,3,interventional,3,0.0003600419731810689
BreastCancerLocalXAI,FSII,2,3,interventional,4,0.0004000409971922636
BreastCancerLocalXAI,FSII,2,3,interventional,5,0.0003978339955210686
BreastCancerLocalXAI,FSII,2,4,fourier,1,0.02659895905526355
BreastCancerLocalXAI,FSII,2,4,fourier,2,0.027427292021457106
BreastCancerLocalXAI,FSII,2,4,fourier,3,0.026427124976180494
BreastCancerLocalXAI,FSII,2,4,fourier,4,0.027379792009014636
BreastCancerLocalXAI,FSII,2,4,fourier,5,0.027128542016725987
BreastCancerLocalXAI,FSII,2,4,interventional,1,0.000530292047187686
BreastCancerLocalXAI,FSII,2,4,interventional,2,0.0004676659591495991
BreastCancerLocalXAI,FSII,2,4,interventional,3,0.00046804099110886455
BreastCancerLocalXAI,FSII,2,4,interventional,4,0.00047329202061519027
BreastCancerLocalXAI,FSII,2,4,interventional,5,0.0005187499918974936
BreastCancerLocalXAI,FSII,2,5,fourier,1,0.14387174998410046
BreastCancerLocalXAI,FSII,2,5,fourier,2,0.14632462500594556
BreastCancerLocalXAI,FSII,2,5,fourier,3,0.14146529202116653
BreastCancerLocalXAI,FSII,2,5,fourier,4,0.14454145799390972
BreastCancerLocalXAI,FSII,2,5,fourier,5,0.14486200001556426
BreastCancerLocalXAI,FSII,2,5,interventional,1,0.0006204999517649412
BreastCancerLocalXAI,FSII,2,5,interventional,2,0.0005897920345887542
BreastCancerLocalXAI,FSII,2,5,interventional,3,0.0005270830006338656
BreastCancerLocalXAI,FSII,2,5,interventional,4,0.0005593329551629722
BreastCancerLocalXAI,FSII,2,5,interventional,5,0.0005272920243442059
BreastCancerLocalXAI,FSII,2,6,fourier,1,0.8101348750060424
BreastCancerLocalXAI,FSII,2,6,fourier,2,0.8104577089543454
BreastCancerLocalXAI,FSII,2,6,fourier,3,0.8139618329587393
BreastCancerLocalXAI,FSII,2,6,fourier,4,0.8107123750378378
BreastCancerLocalXAI,FSII,2,6,fourier,5,0.8101127910194919
BreastCancerLocalXAI,FSII,2,6,interventional,1,0.0007658330141566694
BreastCancerLocalXAI,FSII,2,6,interventional,2,0.0005993329687044024
BreastCancerLocalXAI,FSII,2,6,interventional,3,0.0005799999926239252
BreastCancerLocalXAI,FSII,2,6,interventional,4,0.0005879580276086926
BreastCancerLocalXAI,FSII,2,6,interventional,5,0.0005862910184077919
BreastCancerLocalXAI,FSII,2,7,fourier,1,4.682643749983981
BreastCancerLocalXAI,FSII,2,7,fourier,2,4.707180375000462
BreastCancerLocalXAI,FSII,2,7,fourier,3,4.708965833997354
BreastCancerLocalXAI,FSII,2,7,fourier,4,4.703512208012398
BreastCancerLocalXAI,FSII,2,7,fourier,5,4.744623041013256
BreastCancerLocalXAI,FSII,2,7,interventional,1,0.0010991249582730234
BreastCancerLocalXAI,FSII,2,7,interventional,2,0.0007639999967068434
BreastCancerLocalXAI,FSII,2,7,interventional,3,0.0007375419954769313
BreastCancerLocalXAI,FSII,2,7,interventional,4,0.0006897919811308384
BreastCancerLocalXAI,FSII,2,7,interventional,5,0.000685917038936168
BreastCancerLocalXAI,FSII,2,8,fourier,1,26.832645041984506
BreastCancerLocalXAI,FSII,2,8,fourier,2,26.554332625004463
BreastCancerLocalXAI,FSII,2,8,fourier,3,26.27481854101643
BreastCancerLocalXAI,FSII,2,8,fourier,4,26.245599708985537
BreastCancerLocalXAI,FSII,2,8,fourier,5,25.915659916994628
BreastCancerLocalXAI,FSII,2,8,interventional,1,0.001401041983626783
BreastCancerLocalXAI,FSII,2,8,interventional,2,0.0010256250388920307
BreastCancerLocalXAI,FSII,2,8,interventional,3,0.0010693750227801502
BreastCancerLocalXAI,FSII,2,8,interventional,4,0.0010226250160485506
BreastCancerLocalXAI,FSII,2,8,interventional,5,0.0011865419801324606
BreastCancerLocalXAI,FSII,3,3,fourier,1,0.005977833003271371
BreastCancerLocalXAI,FSII,3,3,fourier,2,0.006108959030825645
BreastCancerLocalXAI,FSII,3,3,fourier,3,0.00584495795192197
BreastCancerLocalXAI,FSII,3,3,fourier,4,0.0056877920287661254
BreastCancerLocalXAI,FSII,3,3,fourier,5,0.005776333971880376
BreastCancerLocalXAI,FSII,3,3,interventional,1,0.0010173750342801213
BreastCancerLocalXAI,FSII,3,3,interventional,2,0.0009567500092089176
BreastCancerLocalXAI,FSII,3,3,interventional,3,0.000938542012590915
BreastCancerLocalXAI,FSII,3,3,interventional,4,0.0009050000226125121
BreastCancerLocalXAI,FSII,3,3,interventional,5,0.000913958007004112
BreastCancerLocalXAI,FSII,3,4,fourier,1,0.028028749977238476
BreastCancerLocalXAI,FSII,3,4,fourier,2,0.029033959028311074
BreastCancerLocalXAI,FSII,3,4,fourier,3,0.028374416986480355
BreastCancerLocalXAI,FSII,3,4,fourier,4,0.029125541041139513
BreastCancerLocalXAI,FSII,3,4,fourier,5,0.02925670798867941
BreastCancerLocalXAI,FSII,3,4,interventional,1,0.0019210840109735727
BreastCancerLocalXAI,FSII,3,4,interventional,2,0.0018186669913120568
BreastCancerLocalXAI,FSII,3,4,interventional,3,0.0020151659846305847
BreastCancerLocalXAI,FSII,3,4,interventional,4,0.002037041005678475
BreastCancerLocalXAI,FSII,3,4,interventional,5,0.0019321670406498015
BreastCancerLocalXAI,FSII,3,5,fourier,1,0.15869108395418152
BreastCancerLocalXAI,FSII,3,5,fourier,2,0.1638880000100471
BreastCancerLocalXAI,FSII,3,5,fourier,3,0.1575954160070978
BreastCancerLocalXAI,FSII,3,5,fourier,4,0.15862350002862513
BreastCancerLocalXAI,FSII,3,5,fourier,5,0.16211570799350739
BreastCancerLocalXAI,FSII,3,5,interventional,1,0.003664082963950932
BreastCancerLocalXAI,FSII,3,5,interventional,2,0.004213334002997726
BreastCancerLocalXAI,FSII,3,5,interventional,3,0.003695708990562707
BreastCancerLocalXAI,FSII,3,5,interventional,4,0.0034982090000994503
BreastCancerLocalXAI,FSII,3,5,interventional,5,0.0034583340166136622
BreastCancerLocalXAI,FSII,3,6,fourier,1,0.8662895830348134
BreastCancerLocalXAI,FSII,3,6,fourier,2,0.8809003329952247
BreastCancerLocalXAI,FSII,3,6,fourier,3,0.8751326670171693
BreastCancerLocalXAI,FSII,3,6,fourier,4,0.8843354999553412
BreastCancerLocalXAI,FSII,3,6,fourier,5,0.8762572919949889
BreastCancerLocalXAI,FSII,3,6,interventional,1,0.004698915989138186
BreastCancerLocalXAI,FSII,3,6,interventional,2,0.0046142080100253224
BreastCancerLocalXAI,FSII,3,6,interventional,3,0.0043937089503742754
BreastCancerLocalXAI,FSII,3,6,interventional,4,0.004166125028859824
BreastCancerLocalXAI,FSII,3,6,interventional,5,0.004387166991364211
BreastCancerLocalXAI,FSII,3,7,fourier,1,5.025283916969784
BreastCancerLocalXAI,FSII,3,7,fourier,2,4.939528541988693
BreastCancerLocalXAI,FSII,3,7,fourier,3,4.973999875015579
BreastCancerLocalXAI,FSII,3,7,fourier,4,4.923399083025288
BreastCancerLocalXAI,FSII,3,7,fourier,5,4.927062874950934
BreastCancerLocalXAI,FSII,3,7,interventional,1,0.0050655409577302635
BreastCancerLocalXAI,FSII,3,7,interventional,2,0.004692832997534424
BreastCancerLocalXAI,FSII,3,7,interventional,3,0.004545042000245303
BreastCancerLocalXAI,FSII,3,7,interventional,4,0.004344457993283868
BreastCancerLocalXAI,FSII,3,7,interventional,5,0.00429483299376443
BreastCancerLocalXAI,FSII,3,8,fourier,1,27.8277344579692
BreastCancerLocalXAI,FSII,3,8,fourier,2,27.688504832971375
BreastCancerLocalXAI,FSII,3,8,fourier,3,27.759682750038337
BreastCancerLocalXAI,FSII,3,8,fourier,4,27.923412124975584
BreastCancerLocalXAI,FSII,3,8,fourier,5,27.89224533404922
BreastCancerLocalXAI,FSII,3,8,interventional,1,0.005744999973103404
BreastCancerLocalXAI,FSII,3,8,interventional,2,0.005103792005684227
BreastCancerLocalXAI,FSII,3,8,interventional,3,0.0051361669902689755
BreastCancerLocalXAI,FSII,3,8,interventional,4,0.005200417013838887
BreastCancerLocalXAI,FSII,3,8,interventional,5,0.0054225000203587115
CommunitiesAndCrimeLocalXAI,SII,1,1,fourier,1,0.0005084159784018993
CommunitiesAndCrimeLocalXAI,SII,1,1,fourier,2,0.0005072920466773212
CommunitiesAndCrimeLocalXAI,SII,1,1,fourier,3,0.0004342919564805925
CommunitiesAndCrimeLocalXAI,SII,1,1,fourier,4,0.0004630829789675772
CommunitiesAndCrimeLocalXAI,SII,1,1,fourier,5,0.0004699170240201056
CommunitiesAndCrimeLocalXAI,SII,1,1,interventional,1,0.0002277079620398581
CommunitiesAndCrimeLocalXAI,SII,1,1,interventional,2,0.00017879100050777197
CommunitiesAndCrimeLocalXAI,SII,1,1,interventional,3,0.00016908295219764113
CommunitiesAndCrimeLocalXAI,SII,1,1,interventional,4,0.00017399998614564538
CommunitiesAndCrimeLocalXAI,SII,1,1,interventional,5,0.0001872080028988421
CommunitiesAndCrimeLocalXAI,SII,1,2,fourier,1,0.0018448330229148269
CommunitiesAndCrimeLocalXAI,SII,1,2,fourier,2,0.0016605000128038228
CommunitiesAndCrimeLocalXAI,SII,1,2,fourier,3,0.0017310419934801757
CommunitiesAndCrimeLocalXAI,SII,1,2,fourier,4,0.0016709999763406813
CommunitiesAndCrimeLocalXAI,SII,1,2,fourier,5,0.001691457990091294
CommunitiesAndCrimeLocalXAI,SII,1,2,interventional,1,0.00023691600654274225
CommunitiesAndCrimeLocalXAI,SII,1,2,interventional,2,0.00017574999947100878
CommunitiesAndCrimeLocalXAI,SII,1,2,interventional,3,0.00019141699885949492
CommunitiesAndCrimeLocalXAI,SII,1,2,interventional,4,0.00020108395256102085
CommunitiesAndCrimeLocalXAI,SII,1,2,interventional,5,0.000191833998542279
CommunitiesAndCrimeLocalXAI,SII,1,3,fourier,1,0.008507542021106929
CommunitiesAndCrimeLocalXAI,SII,1,3,fourier,2,0.008389458991587162
CommunitiesAndCrimeLocalXAI,SII,1,3,fourier,3,0.008303790993522853
CommunitiesAndCrimeLocalXAI,SII,1,3,fourier,4,0.007947999984025955
CommunitiesAndCrimeLocalXAI,SII,1,3,fourier,5,0.00858299998799339
CommunitiesAndCrimeLocalXAI,SII,1,3,interventional,1,0.00023616600083187222
CommunitiesAndCrimeLocalXAI,SII,1,3,interventional,2,0.00020875001791864634
CommunitiesAndCrimeLocalXAI,SII,1,3,interventional,3,0.00018787500448524952
CommunitiesAndCrimeLocalXAI,SII,1,3,interventional,4,0.00021520804148167372
CommunitiesAndCrimeLocalXAI,SII,1,3,interventional,5,0.0001985830022022128
CommunitiesAndCrimeLocalXAI,SII,1,4,fourier,1,0.04366000002482906
CommunitiesAndCrimeLocalXAI,SII,1,4,fourier,2,0.04307558399159461
CommunitiesAndCrimeLocalXAI,SII,1,4,fourier,3,0.043413540988694876
CommunitiesAndCrimeLocalXAI,SII,1,4,fourier,4,0.045230333984363824
CommunitiesAndCrimeLocalXAI,SII,1,4,fourier,5,0.04484770796261728
CommunitiesAndCrimeLocalXAI,SII,1,4,interventional,1,0.0002470000181347132
CommunitiesAndCrimeLocalXAI,SII,1,4,interventional,2,0.00028425001073628664
CommunitiesAndCrimeLocalXAI,SII,1,4,interventional,3,0.00021070800721645355
CommunitiesAndCrimeLocalXAI,SII,1,4,interventional,4,0.00023966701701283455
CommunitiesAndCrimeLocalXAI,SII,1,4,interventional,5,0.0002376670017838478
CommunitiesAndCrimeLocalXAI,SII,1,5,fourier,1,0.25275187502847984
CommunitiesAndCrimeLocalXAI,SII,1,5,fourier,2,0.2466671250294894
CommunitiesAndCrimeLocalXAI,SII,1,5,fourier,3,0.245781583013013
CommunitiesAndCrimeLocalXAI,SII,1,5,fourier,4,0.26294208399485797
CommunitiesAndCrimeLocalXAI,SII,1,5,fourier,5,0.24980470800073817
CommunitiesAndCrimeLocalXAI,SII,1,5,interventional,1,0.00029029202414676547
CommunitiesAndCrimeLocalXAI,SII,1,5,interventional,2,0.00024850002955645323
CommunitiesAndCrimeLocalXAI,SII,1,5,interventional,3,0.00023529096506536007
CommunitiesAndCrimeLocalXAI,SII,1,5,interventional,4,0.00026816700119525194
CommunitiesAndCrimeLocalXAI,SII,1,5,interventional,5,0.00023499998496845365
CommunitiesAndCrimeLocalXAI,SII,1,6,fourier,1,1.4339298749691807
CommunitiesAndCrimeLocalXAI,SII,1,6,fourier,2,1.4601542919990607
CommunitiesAndCrimeLocalXAI,SII,1,6,fourier,3,1.446064459043555
CommunitiesAndCrimeLocalXAI,SII,1,6,fourier,4,1.421777874988038
CommunitiesAndCrimeLocalXAI,SII,1,6,fourier,5,1.4356656249728985
CommunitiesAndCrimeLocalXAI,SII,1,6,interventional,1,0.00035383296199142933
CommunitiesAndCrimeLocalXAI,SII,1,6,interventional,2,0.00030066596809774637
CommunitiesAndCrimeLocalXAI,SII,1,6,interventional,3,0.0003040420124307275
CommunitiesAndCrimeLocalXAI,SII,1,6,interventional,4,0.0003106669755652547
CommunitiesAndCrimeLocalXAI,SII,1,6,interventional,5,0.0002972910297103226
CommunitiesAndCrimeLocalXAI,SII,1,7,fourier,1,8.634953834000044
CommunitiesAndCrimeLocalXAI,SII,1,7,fourier,2,8.590715709025972
CommunitiesAndCrimeLocalXAI,SII,1,7,fourier,3,8.641204957966693
CommunitiesAndCrimeLocalXAI,SII,1,7,fourier,4,8.483457416994497
CommunitiesAndCrimeLocalXAI,SII,1,7,fourier,5,8.548880125046708
CommunitiesAndCrimeLocalXAI,SII,1,7,interventional,1,0.0005396659835241735
CommunitiesAndCrimeLocalXAI,SII,1,7,interventional,2,0.0005366660188883543
CommunitiesAndCrimeLocalXAI,SII,1,7,interventional,3,0.00043308298336341977
CommunitiesAndCrimeLocalXAI,SII,1,7,interventional,4,0.005639208015054464
CommunitiesAndCrimeLocalXAI,SII,1,7,interventional,5,0.00040279101813212037
CommunitiesAndCrimeLocalXAI,SII,1,8,fourier,1,53.5458169580088
CommunitiesAndCrimeLocalXAI,SII,1,8,fourier,2,52.13827550003771
CommunitiesAndCrimeLocalXAI,SII,1,8,fourier,3,51.81481845799135
CommunitiesAndCrimeLocalXAI,SII,1,8,fourier,4,51.42126133298734
CommunitiesAndCrimeLocalXAI,SII,1,8,fourier,5,51.851114124991
CommunitiesAndCrimeLocalXAI,SII,1,8,interventional,1,0.0011367499828338623
CommunitiesAndCrimeLocalXAI,SII,1,8,interventional,2,0.000690957996994257
CommunitiesAndCrimeLocalXAI,SII,1,8,interventional,3,0.0006180000491440296
CommunitiesAndCrimeLocalXAI,SII,1,8,interventional,4,0.0006245829863473773
CommunitiesAndCrimeLocalXAI,SII,1,8,interventional,5,0.0007610000320710242
CommunitiesAndCrimeLocalXAI,SII,2,2,fourier,1,0.0020888340077362955
CommunitiesAndCrimeLocalXAI,SII,2,2,fourier,2,0.002027040987741202
CommunitiesAndCrimeLocalXAI,SII,2,2,fourier,3,0.002228334022220224
CommunitiesAndCrimeLocalXAI,SII,2,2,fourier,4,0.0020944169955328107
CommunitiesAndCrimeLocalXAI,SII,2,2,fourier,5,0.0019730000058189034
CommunitiesAndCrimeLocalXAI,SII,2,2,interventional,1,0.0009258750360459089
CommunitiesAndCrimeLocalXAI,SII,2,2,interventional,2,0.0006738749798387289
CommunitiesAndCrimeLocalXAI,SII,2,2,interventional,3,0.000657666998449713
CommunitiesAndCrimeLocalXAI,SII,2,2,interventional,4,0.0007112500024959445
CommunitiesAndCrimeLocalXAI,SII,2,2,interventional,5,0.0008956660167314112
CommunitiesAndCrimeLocalXAI,SII,2,3,fourier,1,0.01027725002495572
CommunitiesAndCrimeLocalXAI,SII,2,3,fourier,2,0.009542958985548466
CommunitiesAndCrimeLocalXAI,SII,2,3,fourier,3,0.009178624954074621
CommunitiesAndCrimeLocalXAI,SII,2,3,fourier,4,0.00957233301596716
CommunitiesAndCrimeLocalXAI,SII,2,3,fourier,5,0.009476958948653191
CommunitiesAndCrimeLocalXAI,SII,2,3,interventional,1,0.001400084001943469
CommunitiesAndCrimeLocalXAI,SII,2,3,interventional,2,0.0013159160153008997
CommunitiesAndCrimeLocalXAI,SII,2,3,interventional,3,0.0011450420133769512
CommunitiesAndCrimeLocalXAI,SII,2,3,interventional,4,0.001291166990995407
CommunitiesAndCrimeLocalXAI,SII,2,3,interventional,5,0.0012226250255480409
CommunitiesAndCrimeLocalXAI,SII,2,4,fourier,1,0.05121854197932407
CommunitiesAndCrimeLocalXAI,SII,2,4,fourier,2,0.04956154199317098
CommunitiesAndCrimeLocalXAI,SII,2,4,fourier,3,0.048816958034876734
CommunitiesAndCrimeLocalXAI,SII,2,4,fourier,4,0.04854916699696332
CommunitiesAndCrimeLocalXAI,SII,2,4,fourier,5,0.04910299996845424
CommunitiesAndCrimeLocalXAI,SII,2,4,interventional,1,0.002162374963518232
CommunitiesAndCrimeLocalXAI,SII,2,4,interventional,2,0.002123375015798956
CommunitiesAndCrimeLocalXAI,SII,2,4,interventional,3,0.0021054589888080955
CommunitiesAndCrimeLocalXAI,SII,2,4,interventional,4,0.0020912080071866512
CommunitiesAndCrimeLocalXAI,SII,2,4,interventional,5,0.002029667026363313
CommunitiesAndCrimeLocalXAI,SII,2,5,fourier,1,0.2660567080019973
CommunitiesAndCrimeLocalXAI,SII,2,5,fourier,2,0.2673380419728346
CommunitiesAndCrimeLocalXAI,SII,2,5,fourier,3,0.26687791699077934
CommunitiesAndCrimeLocalXAI,SII,2,5,fourier,4,0.27040545898489654
CommunitiesAndCrimeLocalXAI,SII,2,5,fourier,5,0.2679907499696128
CommunitiesAndCrimeLocalXAI,SII,2,5,interventional,1,0.003800584003329277
CommunitiesAndCrimeLocalXAI,SII,2,5,interventional,2,0.0032643339945934713
CommunitiesAndCrimeLocalXAI,SII,2,5,interventional,3,0.0036558330175466835
CommunitiesAndCrimeLocalXAI,SII,2,5,interventional,4,0.0037519579636864364
CommunitiesAndCrimeLocalXAI,SII,2,5,interventional,5,0.0032471250160597265
CommunitiesAndCrimeLocalXAI,SII,2,6,fourier,1,1.5368527920218185
CommunitiesAndCrimeLocalXAI,SII,2,6,fourier,2,1.5354756659944542
CommunitiesAndCrimeLocalXAI,SII,2,6,fourier,3,1.5229959589778446
CommunitiesAndCrimeLocalXAI,SII,2,6,fourier,4,1.5082853329950012
CommunitiesAndCrimeLocalXAI,SII,2,6,fourier,5,1.5678051250288263
CommunitiesAndCrimeLocalXAI,SII,2,6,interventional,1,0.004443208978045732
CommunitiesAndCrimeLocalXAI,SII,2,6,interventional,2,0.004469082981813699
CommunitiesAndCrimeLocalXAI,SII,2,6,interventional,3,0.004151000001002103
CommunitiesAndCrimeLocalXAI,SII,2,6,interventional,4,0.00405654200585559
CommunitiesAndCrimeLocalXAI,SII,2,6,interventional,5,0.0041494579636491835
CommunitiesAndCrimeLocalXAI,SII,2,7,fourier,1,8.769450333958957
CommunitiesAndCrimeLocalXAI,SII,2,7,fourier,2,8.745912250014953
CommunitiesAndCrimeLocalXAI,SII,2,7,fourier,3,8.756043291010428
CommunitiesAndCrimeLocalXAI,SII,2,7,fourier,4,8.691695499990601
CommunitiesAndCrimeLocalXAI,SII,2,7,fourier,5,8.772296250041109
CommunitiesAndCrimeLocalXAI,SII,2,7,interventional,1,0.0047832910204306245
CommunitiesAndCrimeLocalXAI,SII,2,7,interventional,2,0.004505584016442299
CommunitiesAndCrimeLocalXAI,SII,2,7,interventional,3,0.004386709013488144
CommunitiesAndCrimeLocalXAI,SII,2,7,interventional,4,0.004450625041499734
CommunitiesAndCrimeLocalXAI,SII,2,7,interventional,5,0.004260124987922609
CommunitiesAndCrimeLocalXAI,SII,2,8,fourier,1,54.362901749962475
CommunitiesAndCrimeLocalXAI,SII,2,8,fourier,2,55.87835591600742
CommunitiesAndCrimeLocalXAI,SII,2,8,fourier,3,56.055184666998684
CommunitiesAndCrimeLocalXAI,SII,2,8,fourier,4,55.85600433300715
CommunitiesAndCrimeLocalXAI,SII,2,8,fourier,5,55.85646129195811
CommunitiesAndCrimeLocalXAI,SII,2,8,interventional,1,0.005848541972227395
CommunitiesAndCrimeLocalXAI,SII,2,8,interventional,2,0.005162582965567708
CommunitiesAndCrimeLocalXAI,SII,2,8,interventional,3,0.005003041995223612
CommunitiesAndCrimeLocalXAI,SII,2,8,interventional,4,0.004639791965018958
CommunitiesAndCrimeLocalXAI,SII,2,8,interventional,5,0.004874708014540374
